"region","regioncode","prefecture","commune","canton","code_canton","code","localite_name","localites","locationcode","idcentre","centres"
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGLE KOPE,CNT434,L8433,AGOE-ZONGO,AGOE-ZONGO-LOME AGOE-ZONGO,"000017158","17158",LOME AGOE-ZONGO
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L8436,AGOE-NYIVE,AGOE-NYIVE-LOME AGOE-ASSIYEYE,"000017162","17162",LOME AGOE-ASSIYEYE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L8449,EN FACE STATION T-OIL AGOE,EN FACE STATION T-OIL AGOE-UTB  AGOE,"000017202","17202",UTB  AGOE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L8451,CARREFOUR BODJONA,CARREFOUR BODJONA-UTB RAMCO AVEDJI,"000017204","17204",UTB RAMCO AVEDJI
DAGL,R6,AGOE-NYIVE,AGOE-NYVE 1,AGOE-NYVE,CNT443,L8456,AGOE ATCHANVE,AGOE ATCHANVE-YAS-AGOE ATCHANVE,"000017224","17224",YAS-AGOE ATCHANVE
DAGL,R6,AGOE-NYIVE,AGOE NYIVE 1,AGOE NYIVE,CNT444,L8457,NYIVEME CENTRE,NYIVEME CENTRE-YAS-AGOE NYIVEME,"000017225","17225",YAS-AGOE NYIVEME
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 5,ZANGUERA,CNT148,L8462,ZANGUERA,ZANGUERA-YAS-ZANGUERA,"000017234","17234",YAS-ZANGUERA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1237,ADOUIKO,ADOUIKO-CS MON ESPOIR DE VIE,"000017236","17236",CS MON ESPOIR DE VIE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1237,ADOUIKO,ADOUIKO-INSTITUT POLYVALENT ET LAIC LE PRESTIGE DU SAVOIR,"000017237","17237",INSTITUT POLYVALENT ET LAIC LE PRESTIGE DU SAVOIR
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1238,AHONGAKOPE ASSIYEYE,AHONGAKOPE ASSIYEYE-COLLEGE BOILEAU,"000017238","17238",COLLEGE BOILEAU
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1239,ANOKUI,ANOKUI-CS PAROLE,"000017239","17239",CS PAROLE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1240,ANOKUI KOME KOPE,ANOKUI KOME KOPE-COMPLEXE SCOLAIRE KOSHIGAN2,"000017240","17240",COMPLEXE SCOLAIRE KOSHIGAN2
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1241,ANOKUI NOGO,ANOKUI NOGO-COMPLEXE SCOLAIRE LE FAUCON,"000017241","17241",COMPLEXE SCOLAIRE LE FAUCON
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1241,ANOKUI NOGO,ANOKUI NOGO-CS CLEMENCE DIVINE,"000017242","17242",CS CLEMENCE DIVINE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1242,ANOME GBONVE,ANOME GBONVE-COMPLEXE SCOLAIRE LA VAILLANCE,"000017243","17243",COMPLEXE SCOLAIRE LA VAILLANCE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1242,ANOME GBONVE,ANOME GBONVE-LYCEE AGOE CENTRE,"000017244","17244",LYCEE AGOE CENTRE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1243,ANOMEGBLE,ANOMEGBLE-CTCE LES ELEPHANTAUX,"000017245","17245",CTCE LES ELEPHANTAUX
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1243,ANOMEGBLE,ANOMEGBLE-EPL LE SEIGNEUR,"000017246","17246",EPL LE SEIGNEUR
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1244,APEGNIGBI,APEGNIGBI-COMPLEXE SCOLAIRE JEAN JACQUE ROUSSEAU,"000017247","17247",COMPLEXE SCOLAIRE JEAN JACQUE ROUSSEAU
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1246,ATSANVE,ATSANVE-COMPLEXE SCOLAIRE LE SOURIRE PLUS,"000017248","17248",COMPLEXE SCOLAIRE LE SOURIRE PLUS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1247,DARA KOPE,DARA KOPE-EPL LE VENIAT,"000017249","17249",EPL LE VENIAT
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1248,DEMAKPOE,DEMAKPOE-COMPLEXE SCOLAIRE  ETOILE BLEUE,"000017250","17250",COMPLEXE SCOLAIRE  ETOILE BLEUE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1248,DEMAKPOE,DEMAKPOE-CPL MENELIK2,"000017251","17251",CPL MENELIK2
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1248,DEMAKPOE,DEMAKPOE-ECOLE PRIVE LAIQUE LE GOLFE,"000017252","17252",ECOLE PRIVE LAIQUE LE GOLFE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1248,DEMAKPOE,DEMAKPOE-ECOLE PRIVE LAIQUE MONT OLIVIER,"000017253","17253",ECOLE PRIVE LAIQUE MONT OLIVIER
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1248,DEMAKPOE,DEMAKPOE-EEP DEMAKPOE ZOGBE (TOGBLE),"000017254","17254",EEP DEMAKPOE ZOGBE (TOGBLE)
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1249,DJIGBLE,DJIGBLE-CEG KELEGOUGAN,"000017255","17255",CEG KELEGOUGAN
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1249,DJIGBLE,DJIGBLE-EPL DU COMPLEXE SCOLAIRE BETHESDA,"000017256","17256",EPL DU COMPLEXE SCOLAIRE BETHESDA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1249,DJIGBLE,DJIGBLE-EPL VICTORIA,"000017257","17257",EPL VICTORIA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1250,FIOVI,FIOVI-COMPLEXE SCOLAIRE PRIVEE LAIC LE GRAND BERGER,"000017258","17258",COMPLEXE SCOLAIRE PRIVEE LAIC LE GRAND BERGER
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1250,FIOVI,FIOVI-CPI FRANCO-ARABE DARL HADIS,"000017259","17259",CPI FRANCO-ARABE DARL HADIS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1251,GNAMASSIGAN,GNAMASSIGAN-EPL LE REVEIL DES ELUS,"000017260","17260",EPL LE REVEIL DES ELUS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1253,HOUMBIGBLE,HOUMBIGBLE-COMPLEXE SCOLAIRE PRIVE LAIC LINTELLECT,"000017261","17261",COMPLEXE SCOLAIRE PRIVE LAIC LINTELLECT
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1254,KELEGOUGAN DIGBLE,KELEGOUGAN DIGBLE-COMPLEXE SCOLAIRE BERAKHA,"000017262","17262",COMPLEXE SCOLAIRE BERAKHA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1254,KELEGOUGAN DIGBLE,KELEGOUGAN DIGBLE-CPL BLAISE PASCAL,"000017263","17263",CPL BLAISE PASCAL
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L1255,KITIDJAN,KITIDJAN-LA CONFIDENCE,"000017264","17264",LA CONFIDENCE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3770,KLEVE,KLEVE-CIFOP,"000017265","17265",CIFOP
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3771,KLEVE APENYIGBE,KLEVE APENYIGBE-EPL LES MESSAGERS,"000017266","17266",EPL LES MESSAGERS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3772,KLEVE ASSIYEYE,KLEVE ASSIYEYE-COMPLEXE SCOLAIRE TYRANNUS,"000017267","17267",COMPLEXE SCOLAIRE TYRANNUS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3773,KOVE APELEBUIME,KOVE APELEBUIME-COMPLEXE SCOLAIRE CHALLENGE,"000017268","17268",COMPLEXE SCOLAIRE CHALLENGE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3775,LOGOPE,LOGOPE-COMPLEXE SCOLAIRE LA SOLUTION IDEALE,"000017269","17269",COMPLEXE SCOLAIRE LA SOLUTION IDEALE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3777,LOGOPE KPATEFI,LOGOPE KPATEFI-COMPLEXE SCOLAIRE LA FABIENNE 1,"000017270","17270",COMPLEXE SCOLAIRE LA FABIENNE 1
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3777,LOGOPE KPATEFI,LOGOPE KPATEFI-COMPLEXE SCOLAIRE NANDABA,"000017271","17271",COMPLEXE SCOLAIRE NANDABA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3778,NYAVIME AVEYIME,NYAVIME AVEYIME-ECOLE PRIMAIRE LAIQUE N. TALENTO,"000017272","17272",ECOLE PRIMAIRE LAIQUE N. TALENTO
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3779,NYIVEME + APELEBUIME,NYIVEME + APELEBUIME-ECOLE PRIMAIRE PRESBYTERIENNE,"000017273","17273",ECOLE PRIMAIRE PRESBYTERIENNE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3779,NYIVEME + APELEBUIME,NYIVEME + APELEBUIME-ECOLE PRIMAIRE PUBLIQUE CENTRALE DAGOE-NYIVE,"000017274","17274",ECOLE PRIMAIRE PUBLIQUE CENTRALE DAGOE-NYIVE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3781,SOGBOSSITO AZIALE KOPE,SOGBOSSITO AZIALE KOPE-CS LE SAUVEUR,"000017275","17275",CS LE SAUVEUR
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3781,SOGBOSSITO AZIALE KOPE,SOGBOSSITO AZIALE KOPE-E.P.L. LE PROGRES,"000017276","17276",E.P.L. LE PROGRES
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3782,TELESSOU ADOKPO KOPE,TELESSOU ADOKPO KOPE-ECOLE PRIVEE LE GALICHA,"000017277","17277",ECOLE PRIVEE LE GALICHA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3782,TELESSOU ADOKPO KOPE,TELESSOU ADOKPO KOPE-ECOLE SUPERIEURE DES AFFAIRES ESA,"000017278","17278",ECOLE SUPERIEURE DES AFFAIRES ESA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3783,TELESSOU AGBODEKA KOPE,TELESSOU AGBODEKA KOPE-COMPLEXE SCOLAIRE LA DELIVRANCE,"000017279","17279",COMPLEXE SCOLAIRE LA DELIVRANCE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3783,TELESSOU AGBODEKA KOPE,TELESSOU AGBODEKA KOPE-GROUPE SCOLAIRE PRIVE LES SAGES,"000017280","17280",GROUPE SCOLAIRE PRIVE LES SAGES
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3784,TOGOME,"TOGOME-COMPLEXE SCOLAIRE ELITE II,GROUPE B","000017281","17281","COMPLEXE SCOLAIRE ELITE II,GROUPE B"
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3784,TOGOME,TOGOME-COMPLEXE SCOLAIRE LA PROMOTION,"000017282","17282",COMPLEXE SCOLAIRE LA PROMOTION
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3784,TOGOME,TOGOME-COMPLEXE SCOLAIRE PRIVE LAIC LA FOI,"000017283","17283",COMPLEXE SCOLAIRE PRIVE LAIC LA FOI
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3784,TOGOME,TOGOME-ECOLE BAPTISTE,"000017284","17284",ECOLE BAPTISTE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3784,TOGOME,TOGOME-ECOLE PRIMAIRE BAPTISTE BIBLIQUE JESUS REVIENT,"000017285","17285",ECOLE PRIMAIRE BAPTISTE BIBLIQUE JESUS REVIENT
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3784,TOGOME,TOGOME-EPP ADVENTISTE,"000017286","17286",EPP ADVENTISTE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3785,TOTSI KLEVEGBLE,TOTSI KLEVEGBLE-GROUPE SCOLAIRE AWIYA,"000017287","17287",GROUPE SCOLAIRE AWIYA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3786,TOTSI KPATEFI,TOTSI KPATEFI-CEG CACAVELI,"000017288","17288",CEG CACAVELI
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3787,TOTSI NYIVEME,TOTSI NYIVEME-COMPLEXE SCOLAIRE LE CLAIRVOYANT,"000017289","17289",COMPLEXE SCOLAIRE LE CLAIRVOYANT
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3787,TOTSI NYIVEME,TOTSI NYIVEME-CS LE PHENIX,"000017290","17290",CS LE PHENIX
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3787,TOTSI NYIVEME,TOTSI NYIVEME-ECOLE INTERNATIONAL MAARIF,"000017291","17291",ECOLE INTERNATIONAL MAARIF
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3787,TOTSI NYIVEME,TOTSI NYIVEME-ECOLE INTERNATIONAL MARIAM,"000017292","17292",ECOLE INTERNATIONAL MARIAM
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE,CNT144,L3788,ZOGBEGAN,ZOGBEGAN-ECOLE PRIVEE LAIQUE LE BENI,"000017293","17293",ECOLE PRIVEE LAIQUE LE BENI
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3802,AGOSSITO,AGOSSITO-EPP AGOSSITO,"000017294","17294",EPP AGOSSITO
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1256,AHONKPOE,AHONKPOE-CEG AHONKPOE,"000017295","17295",CEG AHONKPOE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1256,AHONKPOE,AHONKPOE-COMPLEXE SCOLAIRE PRIVE LAIC ASSEBOU,"000017296","17296",COMPLEXE SCOLAIRE PRIVE LAIC ASSEBOU
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1256,AHONKPOE,AHONKPOE-ECOLE PRIVEE LAIQUE JEANEUDES ATONG,"000017297","17297",ECOLE PRIVEE LAIQUE JEANEUDES ATONG
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1256,AHONKPOE,AHONKPOE-ENSEMBLE SCOLAIRE SU MACHEL ARCHANGE,"000017298","17298",ENSEMBLE SCOLAIRE SU MACHEL ARCHANGE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3794,AMADENTA ANAGLI KOPE,AMADENTA ANAGLI KOPE-CEG AMADENTA,"000017299","17299",CEG AMADENTA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1257,ATHIEME,ATHIEME-COLLEGE,"000017300","17300",COLLEGE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1257,ATHIEME,ATHIEME-COMPLEXE SCOLAIRE SAINT ANTOINE DE LEGBASSITO,"000017301","17301",COMPLEXE SCOLAIRE SAINT ANTOINE DE LEGBASSITO
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3795,ATHIEME AHONKPOE,ATHIEME AHONKPOE-LA TEMPERANCE 2,"000017302","17302",LA TEMPERANCE 2
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3790,AVINATO,AVINATO-COMPLEXE SCOLAIRE LE PETIT PRINCE J,"000017303","17303",COMPLEXE SCOLAIRE LE PETIT PRINCE J
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1258,DALIKO,DALIKO-CEG DALIKO,"000017304","17304",CEG DALIKO
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1258,DALIKO,DALIKO-COMPLEXE SCOLAIRE LA FABIENNE III,"000017305","17305",COMPLEXE SCOLAIRE LA FABIENNE III
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1258,DALIKO,DALIKO-ECOLE PRIVEE LAIQUE FODENA (FONDATION DES NATIONS),"000017306","17306",ECOLE PRIVEE LAIQUE FODENA (FONDATION DES NATIONS)
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3793,DOUTHE KOPE,DOUTHE KOPE-ECOLE PRIVEE LAIQUE AYIKA,"000017307","17307",ECOLE PRIVEE LAIQUE AYIKA
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3798,KOVE AHONDJI KOPE,KOVE AHONDJI KOPE-COMPLEXE SCOLAIRE NAPOLEON,"000017308","17308",COMPLEXE SCOLAIRE NAPOLEON
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3798,KOVE AHONDJI KOPE,KOVE AHONDJI KOPE-CS ROSSIGNOL,"000017309","17309",CS ROSSIGNOL
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3798,KOVE AHONDJI KOPE,KOVE AHONDJI KOPE-LYCEE LEGBASSITO,"000017310","17310",LYCEE LEGBASSITO
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3803,KOVE SIVAGNON KOPE,KOVE SIVAGNON KOPE-COMPLEXE SCOLAIRE LES AMANDIERS,"000017311","17311",COMPLEXE SCOLAIRE LES AMANDIERS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3803,KOVE SIVAGNON KOPE,KOVE SIVAGNON KOPE-COMPLEXE SCOLAIRE PRE INFORMATIQUE,"000017312","17312",COMPLEXE SCOLAIRE PRE INFORMATIQUE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3803,KOVE SIVAGNON KOPE,KOVE SIVAGNON KOPE-COMPLEXE SCOLAIRE SAINT RAPHA?L,"000017313","17313",COMPLEXE SCOLAIRE SAINT RAPHA?L
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3801,KPOKPLOVIME,KPOKPLOVIME-COMPLEXE SCOLAIRE MAWUPEMON,"000017314","17314",COMPLEXE SCOLAIRE MAWUPEMON
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3801,KPOKPLOVIME,KPOKPLOVIME-ECOLE PRIVEE LA?QUE LAIGLE ROYAL,"000017315","17315",ECOLE PRIVEE LA?QUE LAIGLE ROYAL
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1259,LEGBASSITO,LEGBASSITO-COMPLEXE SCOLAIRE LA PRINCESSE,"000017316","17316",COMPLEXE SCOLAIRE LA PRINCESSE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1259,LEGBASSITO,LEGBASSITO-GROUPE SCOLAIRE ANNIE,"000017317","17317",GROUPE SCOLAIRE ANNIE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1259,LEGBASSITO,LEGBASSITO-LA GRAINE DIVINE,"000017318","17318",LA GRAINE DIVINE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1260,MADJIKPETO,MADJIKPETO-COMPLEXE SCOLAIRE JABOK-I,"000017319","17319",COMPLEXE SCOLAIRE JABOK-I
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1260,MADJIKPETO,MADJIKPETO-ECOLE PRIVEE LAIQUE IDEAL,"000017320","17320",ECOLE PRIVEE LAIQUE IDEAL
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L1260,MADJIKPETO,MADJIKPETO-EPL LES EXLPOITS,"000017321","17321",EPL LES EXLPOITS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3791,SILIVI KOPE ou ADIDOME,SILIVI KOPE ou ADIDOME-ECOLE LE FORMENT,"000017322","17322",ECOLE LE FORMENT
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3791,SILIVI KOPE ou ADIDOME,SILIVI KOPE ou ADIDOME-ECOLE PRIVEE LAIQUE DIEU LA GLOIRE,"000017323","17323",ECOLE PRIVEE LAIQUE DIEU LA GLOIRE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3800,YOHONOU,YOHONOU-COMPLEXE SCOLAIRE LES ELITES DE DEMAIN,"000017324","17324",COMPLEXE SCOLAIRE LES ELITES DE DEMAIN
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3797,ZOVADJIN,ZOVADJIN-COMPLEXE SCOLAIRE LA GRACE DU CHRIST,"000017325","17325",COMPLEXE SCOLAIRE LA GRACE DU CHRIST
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 2,LEGBASSITO,CNT145,L3797,ZOVADJIN,ZOVADJIN-COMPLEXE SCOLAIRE LES ENARQUES,"000017326","17326",COMPLEXE SCOLAIRE LES ENARQUES
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L1261,ATSANVE,ATSANVE-COMPLEXE SCOLAIRE LA SINI,"000017327","17327",COMPLEXE SCOLAIRE LA SINI
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L1261,ATSANVE,ATSANVE-ECOLE INTERNATIONALE LES DANYS,"000017328","17328",ECOLE INTERNATIONALE LES DANYS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3805,AWOUDJA KOPE,AWOUDJA KOPE-ECOLE LA SOLENNE,"000017329","17329",ECOLE LA SOLENNE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3805,AWOUDJA KOPE,AWOUDJA KOPE-ECOLE PRIVEE LAIC LA MEILLEURE,"000017330","17330",ECOLE PRIVEE LAIC LA MEILLEURE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3805,AWOUDJA KOPE,AWOUDJA KOPE-EPL DOTHAN,"000017331","17331",EPL DOTHAN
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3806,ELAVANYO ATSANVE,ELAVANYO ATSANVE-COMPLEXE SCOLAIRE LA TEMPERANCE,"000017332","17332",COMPLEXE SCOLAIRE LA TEMPERANCE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3806,ELAVANYO ATSANVE,ELAVANYO ATSANVE-EPP ELAVANYO ATSANVE,"000017333","17333",EPP ELAVANYO ATSANVE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3807,ELAVANYO KLEVE,ELAVANYO KLEVE-ECOLE PRIVEE LAIQUE LES PIONNIERS,"000017334","17334",ECOLE PRIVEE LAIQUE LES PIONNIERS
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 3,VAKPOSSITO,CNT146,L3804,HOSSOUKOPE,HOSSOUKOPE-COLLEGE NOTTRE DAMES DE LEGLISE,"000017335","17335",COLLEGE NOTTRE DAMES DE LEGLISE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1268,AKOIN,AKOIN-COMPLEXE SCOLAIRE LA VISION,"000017336","17336",COMPLEXE SCOLAIRE LA VISION
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1268,AKOIN,AKOIN-COMPLEXE SCOLAIRE LE PILLIER,"000017337","17337",COMPLEXE SCOLAIRE LE PILLIER
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1268,AKOIN,AKOIN-EPP AKOIN,"000017338","17338",EPP AKOIN
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1263,ALINKA,ALINKA-COMPLEXE SCOLAIRE SAINT EBENEZER,"000017339","17339",COMPLEXE SCOLAIRE SAINT EBENEZER
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1263,ALINKA,ALINKA-DAR - NUR,"000017340","17340",DAR - NUR
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1264,ALINKA NYIVEMEGBLE,ALINKA NYIVEMEGBLE-EPP NYIVEMEGBLE,"000017341","17341",EPP NYIVEMEGBLE
DAGL,R6,AGOE-NYIVE,AGOE-NYIVE 4,TOGBLEKOPE,CNT147,L1264,ALINKA NYIVEMEGBLE,ALINKA NYIVEMEGBLE-GEG NYIVEMEGBLE,"000017342","17342",GEG NYIVEMEGBLE
